ID,Function Name,Demangled Name,Process,Grid Size,Block Size,gpc__cycles_elapsed.max [cycle],gpu__time_duration.sum [msecond],sm__cycles_active.avg [cycle],sm__inst_executed.avg.per_cycle_active [inst/cycle],smsp__inst_executed.sum [inst],gpc__cycles_elapsed.avg.per_second [cycle/nsecond],launch__block_size,launch__grid_size,sm__throughput.avg.pct_of_peak_sustained_elapsed [%],l1tex__m_xbar2l1tex_read_bytes.sum [Gbyte],l1tex__m_xbar2l1tex_read_bytes.sum.per_second [Gbyte/second],l1tex__m_l1tex2xbar_write_bytes.sum [Mbyte],l1tex__m_l1tex2xbar_write_bytes.sum.per_second [Gbyte/second],lts__t_requests_srcunit_tex_op_read.sum [request],lts__t_requests_srcunit_tex_op_write.sum [request],lts__t_requests.sum [request],lts__t_sectors_srcunit_tex_op_read.sum [sector],lts__t_sectors_srcunit_tex_op_write.sum [sector],lts__t_sectors_lookup_hit.sum [sector],lts__t_sectors_lookup_miss.sum [sector],lts__t_sectors_srcunit_tex_op_read_lookup_hit.sum [sector],lts__t_sectors_srcunit_tex_op_read_lookup_miss.sum [sector],dram__sectors_read.sum [sector],dram__sectors_write.sum [sector],dram__bytes_read.sum.pct_of_peak_sustained_elapsed [%],dram__bytes_write.sum.pct_of_peak_sustained_elapsed [%],dram__sectors_read.sum [sector],dram__sectors_write.sum [sector]
96,max_pool_forward_nchw,"void at::native::<unnamed>::max_pool_forward_nchw<float, float>(int, const T1 *, int, int, int, int, int, int, int, int, int, int, int, int, int, int, T1 *, long *)",[18892] python3.8," 3136,    1,    1","  256,    1,    1","58,435",0.05,"39,681.72",1.92,"5,193,216",1.28,256,"3,136",33.11,0.01,293.91,9.63,213.06,"220,494","75,264","299,594","416,355","301,056","441,739","404,145","143,422","401,408","402,905","218,857",46.15,25.07,"402,905","218,857"
97,adaptive_average_pool,"void at::native::<unnamed>::adaptive_average_pool<float>(T1 *, T1 *, int, int, int, int, long, long, long)",[18892] python3.8,"16384,    1,    1","   32,    8,    1","301,105",0.22,"218,816.99",2.71,"40,339,608",1.36,256,"16,384",49.85,0.00,16.49,6.08,27.47,"88,637","117,684","220,492","114,166","190,075","241,695","109,652","48,056","100,352","110,820","22,626",2.46,0.50,"110,820","22,626"
98,unrolled_elementwise_kernel,"void at::native::unrolled_elementwise_kernel<at::native::copy_device_to_device(at::TensorIterator &, bool)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>, OffsetCalculator<(int)1, unsigned int>, OffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast>(int, T1, T2, T3, T4, T5, T6)",[18892] python3.8,"  512,    1,    1","   64,    1,    1","7,942",0.01,"2,243.99",1.45,"221,184",1.57,64,512,10.78,0.00,90.90,0.52,104.36,"3,568","4,096","8,896","14,272","16,384","31,812",517,"13,760",512,"1,507","3,415",1.27,2.87,"1,507","3,415"
99,volta_sgemm_64x32_sliced1x4_tn,volta_sgemm_64x32_sliced1x4_tn,[18892] python3.8,"   64,    1,    2","  256,    1,    1","2,147,864",1.58,"1,340,891.38",1.51,"137,609,728",1.35,256,128,35.39,0.62,390.24,1.05,0.67,"4,824,384","8,320","4,881,917","19,296,000","32,896","6,217,174","13,177,185","6,174,699","13,128,026","13,206,595","29,586",41.18,0.09,"13,206,595","29,586"
100,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[18892] python3.8,"  512,    1,    1","   64,    1,    1","4,588",0.00,"1,754.06",0.24,"28,672",1.13,64,512,2.63,0.00,130.03,0.52,130.03,"4,096","4,096","9,392","16,384","16,384","18,155","17,088",0,"16,384","16,558",0,24.13,0,"16,558",0
101,fused_dropout_kernel_vec,"void at::native::<unnamed>::fused_dropout_kernel_vec<float, float, unsigned int, (int)1, (int)4>(at::cuda::detail::TensorInfo<T1, T3>, at::cuda::detail::TensorInfo<T1, T3>, at::cuda::detail::TensorInfo<unsigned char, T3>, T3, T2, at::PhiloxCudaState)",[18892] python3.8,"  200,    1,    1","  256,    1,    1","5,612",0.00,"2,607.01",1.42,"252,352",1.21,256,200,17.07,0.00,113.78,0.66,142.22,"4,096","5,120","10,498","16,384","20,480","22,109","17,728",0,"16,384","16,392",0,19.40,0,"16,392",0
102,unrolled_elementwise_kernel,"void at::native::unrolled_elementwise_kernel<at::native::copy_device_to_device(at::TensorIterator &, bool)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>, OffsetCalculator<(int)1, unsigned int>, OffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast>(int, T1, T2, T3, T4, T5, T6)",[18892] python3.8,"  512,    1,    1","   64,    1,    1","6,247",0.01,"2,768.69",1.17,"221,184",1.02,64,512,13.79,0.00,74.72,0.52,85.78,"3,568","4,096","8,919","14,272","16,384","31,798",931,"13,760",512,531,0,0.57,0,531,0
103,volta_sgemm_128x32_sliced1x4_tn,volta_sgemm_128x32_sliced1x4_tn,[18892] python3.8,"   32,    1,    1","  256,    1,    1","382,224",0.28,"161,860.90",1.92,"21,186,816",1.36,256,32,32.51,0.08,301.22,0.52,1.87,"659,456","4,096","673,673","2,637,824","16,384","527,602","2,145,153","506,536","2,131,668","2,137,925","2,163",37.46,0.04,"2,137,925","2,163"
104,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[18892] python3.8,"  512,    1,    1","   64,    1,    1","4,977",0.00,"1,898.34",0.22,"28,672",1.23,64,512,2.43,0.00,130.03,0.52,130.03,"4,096","4,096","9,556","16,384","16,384","17,623","16,972",0,"16,384","16,452",0,22.08,0,"16,452",0
105,fused_dropout_kernel_vec,"void at::native::<unnamed>::fused_dropout_kernel_vec<float, float, unsigned int, (int)1, (int)4>(at::cuda::detail::TensorInfo<T1, T3>, at::cuda::detail::TensorInfo<T1, T3>, at::cuda::detail::TensorInfo<unsigned char, T3>, T3, T2, at::PhiloxCudaState)",[18892] python3.8,"  200,    1,    1","  256,    1,    1","5,736",0.00,"2,463.57",1.51,"252,352",1.22,256,200,16.69,0.00,112.22,0.66,140.27,"4,096","5,120","11,088","16,384","20,480","22,111","16,608",0,"16,384","16,392",0,19.00,0,"16,392",0
106,unrolled_elementwise_kernel,"void at::native::unrolled_elementwise_kernel<at::native::copy_device_to_device(at::TensorIterator &, bool)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>, OffsetCalculator<(int)1, unsigned int>, OffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast>(int, T1, T2, T3, T4, T5, T6)",[18892] python3.8,"  125,    1,    1","   64,    1,    1","4,644",0.01,"1,826.53",0.43,"54,000",0.82,64,125,4.52,0.00,19.63,0.13,22.60,"1,405","1,000","4,274","3,475","4,000","8,418","1,129","3,366",126,137,0,0.20,0,137,0
107,volta_sgemm_128x32_sliced1x4_tn,volta_sgemm_128x32_sliced1x4_tn,[18892] python3.8,"    8,    1,    6","  256,    1,    1","83,111",0.06,"52,166.54",1.63,"5,766,144",1.33,256,48,39.14,0.02,402.99,0.77,12.45,"298,928","8,427","308,925","776,912","24,000","333,868","539,165","308,317","538,704","539,217","1,142",43.32,0.09,"539,217","1,142"
108,splitKreduce_kernel,"void splitKreduce_kernel<float, float, float>(cublasSplitKParams<T3>, const T1 *, const T2 *, T2 *, const T3 *, const T3 *)",[18892] python3.8,"  250,    1,    1","  128,    1,    1","6,495",0.01,"3,072.21",0.63,"131,000",1.08,128,250,8.19,0.00,149.73,0.13,21.39,"7,000","1,000","9,394","28,000","4,000","5,570","28,715",0,"28,000","28,259",0,28.97,0,"28,259",0
