ID,Function Name,Demangled Name,Process,Grid Size,Block Size,gpc__cycles_elapsed.max [cycle],gpu__time_duration.sum [msecond],sm__cycles_active.avg [cycle],sm__inst_executed.avg.per_cycle_active [inst/cycle],smsp__inst_executed.sum [inst],gpc__cycles_elapsed.avg.per_second [cycle/nsecond],launch__block_size,launch__grid_size,sm__throughput.avg.pct_of_peak_sustained_elapsed [%],l1tex__m_xbar2l1tex_read_bytes.sum [Gbyte],l1tex__m_xbar2l1tex_read_bytes.sum.per_second [Gbyte/second],l1tex__m_l1tex2xbar_write_bytes.sum [Mbyte],l1tex__m_l1tex2xbar_write_bytes.sum.per_second [Gbyte/second],lts__t_requests_srcunit_tex_op_read.sum [request],lts__t_requests_srcunit_tex_op_write.sum [request],lts__t_requests.sum [request],lts__t_sectors_srcunit_tex_op_read.sum [sector],lts__t_sectors_srcunit_tex_op_write.sum [sector],lts__t_sectors_lookup_hit.sum [sector],lts__t_sectors_lookup_miss.sum [sector],lts__t_sectors_srcunit_tex_op_read_lookup_hit.sum [sector],lts__t_sectors_srcunit_tex_op_read_lookup_miss.sum [sector],dram__sectors_read.sum [sector],dram__sectors_write.sum [sector],dram__bytes_read.sum.pct_of_peak_sustained_elapsed [%],dram__bytes_write.sum.pct_of_peak_sustained_elapsed [%],dram__sectors_read.sum [sector],dram__sectors_write.sum [sector]
99,volta_sgemm_128x32_sliced1x4_tn,volta_sgemm_128x32_sliced1x4_tn,[10881] python3.8,"   32,    1,    5","  256,    1,    1","2,315,956",1.71,"1,088,219.82",1.75,"129,738,195",1.36,256,160,32.73,0.53,310.16,1.32,0.77,"6,472,821","10,400","6,535,419","16,536,687","41,120","4,907,694","13,064,893","4,856,042","12,977,114","13,031,587","34,828",37.69,0.10,"13,031,587","34,828"
100,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[10881] python3.8,"  256,    1,    1","   64,    1,    1","4,018",0.00,932.28,0.23,"14,336",0.85,64,256,1.50,0.00,55.35,0.26,55.35,"2,048","2,048","4,612","8,192","8,192","9,057","8,198",0,"8,192","8,886",0,14.83,0,"8,886",0
101,fused_dropout_kernel_vec,"void at::native::<unnamed>::fused_dropout_kernel_vec<float, float, unsigned int, (int)1, (int)4>(at::cuda::detail::TensorInfo<T1, T3>, at::cuda::detail::TensorInfo<T1, T3>, at::cuda::detail::TensorInfo<unsigned char, T3>, T3, T2, at::PhiloxCudaState)",[10881] python3.8,"  136,    1,    1","  256,    1,    1","5,148",0.00,"1,465.03",1.45,"144,320",1.35,256,136,10.61,0.00,68.84,0.33,86.05,"2,048","2,560","5,798","8,192","10,240","11,487","8,264",0,"8,192","8,202",0,10.57,0,"8,202",0
102,unrolled_elementwise_kernel,"void at::native::unrolled_elementwise_kernel<at::native::copy_device_to_device(at::TensorIterator &, bool)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>, OffsetCalculator<(int)1, unsigned int>, OffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast>(int, T1, T2, T3, T4, T5, T6)",[10881] python3.8,"  256,    1,    1","   64,    1,    1","5,053",0.01,"1,840.59",0.88,"110,592",0.83,64,256,8.49,0.00,38.26,0.26,43.34,"1,808","2,048","4,598","7,232","8,192","16,094",917,"6,720",512,659,0,0.88,0,659,0
103,volta_sgemm_128x32_sliced1x4_tn,volta_sgemm_128x32_sliced1x4_tn,[10881] python3.8,"   32,    1,    1","  256,    1,    1","374,433",0.28,"173,495.85",1.80,"21,186,816",1.36,256,32,33.04,0.08,274.84,0.26,0.95,"591,872","2,048","599,309","2,367,488","8,192","264,985","2,127,441","251,432","2,116,392","2,121,239","1,677",37.95,0.03,"2,121,239","1,677"
104,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[10881] python3.8,"  256,    1,    1","   64,    1,    1","4,043",0.00,938.12,0.22,"14,336",1.16,64,256,1.49,0.00,75.16,0.26,75.16,"2,048","2,048","4,642","8,192","8,192","9,057","8,332",0,"8,192","8,422",0,13.88,0,"8,422",0
105,fused_dropout_kernel_vec,"void at::native::<unnamed>::fused_dropout_kernel_vec<float, float, unsigned int, (int)1, (int)4>(at::cuda::detail::TensorInfo<T1, T3>, at::cuda::detail::TensorInfo<T1, T3>, at::cuda::detail::TensorInfo<unsigned char, T3>, T3, T2, at::PhiloxCudaState)",[10881] python3.8,"  136,    1,    1","  256,    1,    1","5,159",0.00,"1,467.99",1.45,"144,320",1.34,256,136,10.59,0.00,68.27,0.33,85.33,"2,048","2,560","5,418","8,192","10,240","11,495","8,322",0,"8,192","8,408","1,841",10.91,2.39,"8,408","1,841"
106,unrolled_elementwise_kernel,"void at::native::unrolled_elementwise_kernel<at::native::copy_device_to_device(at::TensorIterator &, bool)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>, OffsetCalculator<(int)1, unsigned int>, OffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast>(int, T1, T2, T3, T4, T5, T6)",[10881] python3.8,"   63,    1,    1","   64,    1,    1","4,363",0.00,"1,699.66",0.23,"27,030",1.02,64,63,2.41,0.00,14.93,0.06,14.93,793,500,"3,035","2,000","2,000","4,789","1,477","1,893",126,195,0,0.30,0,195,0
107,volta_sgemm_128x32_sliced1x4_tn,volta_sgemm_128x32_sliced1x4_tn,[10881] python3.8,"    8,    1,    4","  256,    1,    1","103,698",0.08,"46,595.26",1.73,"5,471,488",1.34,256,32,30.02,0.02,240.04,0.26,3.33,"144,384","2,852","149,950","577,536","8,000","66,693","551,041","57,344","520,192","524,935","78,504",33.92,5.07,"524,935","78,504"
108,splitKreduce_kernel,"void splitKreduce_kernel<float, float, float>(cublasSplitKParams<T3>, const T1 *, const T2 *, T2 *, const T3 *, const T3 *)",[10881] python3.8,"  125,    1,    1","  128,    1,    1","4,671",0.00,"1,323.72",0.54,"48,500",0.99,128,125,4.01,0.00,67.57,0.06,13.51,"2,500",500,"3,812","10,000","2,000","3,116","10,131",0,"10,000","10,021",0,14.29,0,"10,021",0
