ID,Function Name,Demangled Name,Process,Grid Size,Block Size,gpc__cycles_elapsed.max [cycle],gpu__time_duration.sum [msecond],sm__cycles_active.avg [cycle],sm__inst_executed.avg.per_cycle_active [inst/cycle],smsp__inst_executed.sum [inst],gpc__cycles_elapsed.avg.per_second [cycle/nsecond],launch__block_size,launch__grid_size,sm__throughput.avg.pct_of_peak_sustained_elapsed [%],l1tex__m_xbar2l1tex_read_bytes.sum [Gbyte],l1tex__m_xbar2l1tex_read_bytes.sum.per_second [Gbyte/second],l1tex__m_l1tex2xbar_write_bytes.sum [Mbyte],l1tex__m_l1tex2xbar_write_bytes.sum.per_second [Gbyte/second],lts__t_requests_srcunit_tex_op_read.sum [request],lts__t_requests_srcunit_tex_op_write.sum [request],lts__t_requests.sum [request],lts__t_sectors_srcunit_tex_op_read.sum [sector],lts__t_sectors_srcunit_tex_op_write.sum [sector],lts__t_sectors_lookup_hit.sum [sector],lts__t_sectors_lookup_miss.sum [sector],lts__t_sectors_srcunit_tex_op_read_lookup_hit.sum [sector],lts__t_sectors_srcunit_tex_op_read_lookup_miss.sum [sector],dram__sectors_read.sum [sector],dram__sectors_write.sum [sector],dram__bytes_read.sum.pct_of_peak_sustained_elapsed [%],dram__bytes_write.sum.pct_of_peak_sustained_elapsed [%],dram__sectors_read.sum [sector],dram__sectors_write.sum [sector]
96,max_pool_forward_nchw,"void at::native::<unnamed>::max_pool_forward_nchw<float, float>(int, const T1 *, int, int, int, int, int, int, int, int, int, int, int, int, int, int, T1 *, long *)",[9453] python3.8," 3136,    1,    1","  256,    1,    1","139,051",0.11,"32,253.96",2.37,"5,193,216",1.32,256,"3,136",13.77,0.01,125.08,9.63,91.56,"219,708","75,264","294,941","412,070","301,056","433,478","403,693","129,915","401,408","411,893","223,949",19.84,10.79,"411,893","223,949"
97,adaptive_average_pool,"void at::native::<unnamed>::adaptive_average_pool<float>(T1 *, T1 *, int, int, int, int, long, long, long)",[9453] python3.8,"16384,    1,    1","   32,    8,    1","930,319",0.68,"218,585.46",2.71,"40,245,368",1.36,256,"16,384",16.07,0.00,5.33,6.09,8.91,"88,438","117,875","225,784","113,867","190,232","239,286","143,132","47,679","100,352","176,948","22,564",1.27,0.16,"176,948","22,564"
98,unrolled_elementwise_kernel,"void at::native::unrolled_elementwise_kernel<at::native::copy_device_to_device(at::TensorIterator &, bool)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>, OffsetCalculator<(int)1, unsigned int>, OffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast>(int, T1, T2, T3, T4, T5, T6)",[9453] python3.8,"  512,    1,    1","   64,    1,    1","8,375",0.01,"1,702.13",1.91,"221,184",1.01,64,512,9.94,0.00,21.37,0.52,63.26,"1,448","4,096","6,092","5,792","16,384","26,864",851,"5,248",512,693,0,0.55,0,693,0
99,volta_sgemm_128x32_sliced1x4_tn,volta_sgemm_128x32_sliced1x4_tn,[9453] python3.8,"   32,    1,    7","  256,    1,    1","4,566,253",3.35,"1,067,813.62",1.79,"130,044,672",1.36,256,224,16.62,0.52,154.59,3.68,1.10,"4,044,288","28,896","4,172,271","16,172,544","114,912","3,138,850","13,398,323","3,012,084","13,160,472","13,247,145","107,788",19.43,0.16,"13,247,145","107,788"
100,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[9453] python3.8,"  512,    1,    1","   64,    1,    1","6,284",0.01,879.65,0.48,"28,672",0.98,64,512,1.92,0.00,82.33,0.52,82.33,"4,096","4,096","9,470","16,384","16,384","17,782","16,388",0,"16,384","16,388",0,17.49,0,"16,388",0
101,fused_dropout_kernel_vec,"void at::native::<unnamed>::fused_dropout_kernel_vec<float, float, unsigned int, (int)1, (int)4>(at::cuda::detail::TensorInfo<T1, T3>, at::cuda::detail::TensorInfo<T1, T3>, at::cuda::detail::TensorInfo<unsigned char, T3>, T3, T2, at::PhiloxCudaState)",[9453] python3.8,"   64,    1,    1","  256,    1,    1","8,478",0.01,"1,415.76",1.71,"164,864",1.29,256,64,7.26,0.00,80.31,0.66,100.39,"4,096","5,120","9,780","16,384","20,480","21,511","16,392",0,"16,384","16,392",0,12.91,0,"16,392",0
102,unrolled_elementwise_kernel,"void at::native::unrolled_elementwise_kernel<at::native::copy_device_to_device(at::TensorIterator &, bool)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>, OffsetCalculator<(int)1, unsigned int>, OffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast>(int, T1, T2, T3, T4, T5, T6)",[9453] python3.8,"  512,    1,    1","   64,    1,    1","8,448",0.01,"1,514.34",2.15,"221,184",1.16,64,512,9.86,0.00,26.64,0.52,72.18,"1,416","4,096","6,050","5,664","16,384","26,946","2,743","5,088",512,539,0,0.43,0,539,0
103,volta_sgemm_128x32_sliced1x4_tn,volta_sgemm_128x32_sliced1x4_tn,[9453] python3.8,"   32,    1,    3","  256,    1,    1","789,785",0.58,"183,983.57",1.75,"21,896,448",1.35,256,96,15.88,0.10,170.11,1.58,2.70,"1,108,480","12,384","1,130,296","3,102,446","49,248","1,147,376","2,272,011","1,089,855","2,195,592","2,264,561","119,518",19.21,1.01,"2,264,561","119,518"
104,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[9453] python3.8,"  512,    1,    1","   64,    1,    1","8,391",0.01,918.53,0.46,"28,672",1.61,64,512,1.44,0.00,101.14,0.52,101.14,"4,096","4,096","9,026","16,384","16,384","17,221","16,388",0,"16,384","16,404",0,13.10,0,"16,404",0
105,fused_dropout_kernel_vec,"void at::native::<unnamed>::fused_dropout_kernel_vec<float, float, unsigned int, (int)1, (int)4>(at::cuda::detail::TensorInfo<T1, T3>, at::cuda::detail::TensorInfo<T1, T3>, at::cuda::detail::TensorInfo<unsigned char, T3>, T3, T2, at::PhiloxCudaState)",[9453] python3.8,"   64,    1,    1","  256,    1,    1","8,314",0.01,"1,361.04",1.78,"164,864",1.27,256,64,7.40,0.00,80.71,0.66,100.89,"4,096","5,120","9,850","16,384","20,480","21,511","16,392",0,"16,384","16,392",0,13.23,0,"16,392",0
106,unrolled_elementwise_kernel,"void at::native::unrolled_elementwise_kernel<at::native::copy_device_to_device(at::TensorIterator &, bool)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>, OffsetCalculator<(int)1, unsigned int>, OffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast>(int, T1, T2, T3, T4, T5, T6)",[9453] python3.8,"  125,    1,    1","   64,    1,    1","5,078",0.00,668.97,1.19,"54,000",1.08,64,125,4.13,0.00,12.38,0.13,27.21,728,"1,000","2,257","1,820","4,000","6,545",179,"1,710",126,137,0,0.18,0,137,0
107,volta_sgemm_128x32_sliced1x4_tn,volta_sgemm_128x32_sliced1x4_tn,[9453] python3.8,"    8,    1,    2","  256,    1,    1","199,467",0.15,"45,309.59",1.74,"5,365,857",1.35,256,16,15.57,0.02,141.13,0.26,1.73,"165,387","2,789","172,568","652,155","8,016","129,870","537,745","120,194","532,386","532,837","1,070",17.90,0.04,"532,837","1,070"
