ID,Function Name,Demangled Name,Process,Grid Size,Block Size,gpc__cycles_elapsed.max [cycle],gpu__time_duration.sum [msecond],sm__cycles_active.avg [cycle],sm__inst_executed.avg.per_cycle_active [inst/cycle],smsp__inst_executed.sum [inst],gpc__cycles_elapsed.avg.per_second [cycle/nsecond],launch__block_size,launch__grid_size,sm__throughput.avg.pct_of_peak_sustained_elapsed [%],l1tex__m_xbar2l1tex_read_bytes.sum [Gbyte],l1tex__m_xbar2l1tex_read_bytes.sum.per_second [Gbyte/second],l1tex__m_l1tex2xbar_write_bytes.sum [Mbyte],l1tex__m_l1tex2xbar_write_bytes.sum.per_second [Gbyte/second],lts__t_requests_srcunit_tex_op_read.sum [request],lts__t_requests_srcunit_tex_op_write.sum [request],lts__t_requests.sum [request],lts__t_sectors_srcunit_tex_op_read.sum [sector],lts__t_sectors_srcunit_tex_op_write.sum [sector],lts__t_sectors_lookup_hit.sum [sector],lts__t_sectors_lookup_miss.sum [sector],lts__t_sectors_srcunit_tex_op_read_lookup_hit.sum [sector],lts__t_sectors_srcunit_tex_op_read_lookup_miss.sum [sector],dram__sectors_read.sum [sector],dram__sectors_write.sum [sector],dram__bytes_read.sum.pct_of_peak_sustained_elapsed [%],dram__bytes_write.sum.pct_of_peak_sustained_elapsed [%],dram__sectors_read.sum [sector],dram__sectors_write.sum [sector]
99,volta_sgemm_64x32_sliced1x4_tn,volta_sgemm_64x32_sliced1x4_tn,[4274] python3.8,"   64,    1,   10","  256,    1,    1","1,801,679",1.33,"1,724,798.50",1.21,"141,704,486",1.35,256,640,42.47,0.61,455.66,2.64,1.98,"7,587,607","21,120","7,649,775","18,979,139","82,560","7,654,434","13,125,459","7,556,473","13,077,974","13,126,005","146,528",48.80,0.54,"13,126,005","146,528"
100,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[4274] python3.8,"  256,    1,    1","   64,    1,    1","3,799",0.00,"1,761.10",0.12,"14,336",1.15,64,256,1.59,0.00,79.53,0.26,79.53,"2,048","2,048","4,892","8,192","8,192","9,161","8,316",0,"8,192","8,316",0,14.63,0,"8,316",0
101,fused_dropout_kernel_vec,"void at::native::<unnamed>::fused_dropout_kernel_vec<float, float, unsigned int, (int)1, (int)4>(at::cuda::detail::TensorInfo<T1, T3>, at::cuda::detail::TensorInfo<T1, T3>, at::cuda::detail::TensorInfo<unsigned char, T3>, T3, T2, at::PhiloxCudaState)",[4274] python3.8,"  256,    1,    1","  256,    1,    1","5,383",0.00,"2,169.51",1.39,"204,800",1.29,256,256,14.46,0.00,63.02,0.33,78.77,"2,048","2,560","6,273","8,192","10,240","14,017","8,488",0,"8,192","8,296",0,10.32,0,"8,296",0
102,unrolled_elementwise_kernel,"void at::native::unrolled_elementwise_kernel<at::native::copy_device_to_device(at::TensorIterator &, bool)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>, OffsetCalculator<(int)1, unsigned int>, OffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast>(int, T1, T2, T3, T4, T5, T6)",[4274] python3.8,"  256,    1,    1","   64,    1,    1","4,755",0.00,"2,524.12",0.64,"110,592",0.99,64,256,9.03,0.00,51.63,0.26,54.61,"1,936","2,048","4,992","7,744","8,192","21,370",515,"7,232",512,531,0,0.75,0,531,0
103,volta_sgemm_128x32_sliced1x4_tn,volta_sgemm_128x32_sliced1x4_tn,[4274] python3.8,"   32,    1,    2","  256,    1,    1","205,353",0.15,"183,564.35",1.72,"21,466,983",1.34,256,64,60.55,0.08,500.48,0.53,3.46,"599,575","4,160","605,952","2,381,335","16,448","285,431","2,173,011","266,358","2,114,636","2,117,337","1,324",69.04,0.04,"2,117,337","1,324"
104,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[4274] python3.8,"  256,    1,    1","   64,    1,    1","3,687",0.00,"1,708.84",0.12,"14,336",1.12,64,256,1.64,0.00,79.53,0.26,79.53,"2,048","2,048","4,766","8,192","8,192","9,161","8,340",0,"8,192","8,492",72,15.36,0.13,"8,492",72
105,fused_dropout_kernel_vec,"void at::native::<unnamed>::fused_dropout_kernel_vec<float, float, unsigned int, (int)1, (int)4>(at::cuda::detail::TensorInfo<T1, T3>, at::cuda::detail::TensorInfo<T1, T3>, at::cuda::detail::TensorInfo<unsigned char, T3>, T3, T2, at::PhiloxCudaState)",[4274] python3.8,"  256,    1,    1","  256,    1,    1","5,048",0.00,"2,097.79",1.44,"204,800",1.20,256,256,15.42,0.00,62.53,0.33,78.17,"2,048","2,560","5,804","8,192","10,240","11,817","10,536",0,"8,192","8,432","2,634",11.17,3.49,"8,432","2,634"
106,unrolled_elementwise_kernel,"void at::native::unrolled_elementwise_kernel<at::native::copy_device_to_device(at::TensorIterator &, bool)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>, OffsetCalculator<(int)1, unsigned int>, OffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast>(int, T1, T2, T3, T4, T5, T6)",[4274] python3.8,"   63,    1,    1","   64,    1,    1","4,331",0.00,"3,056.74",0.13,"27,030",0.98,64,63,2.43,0.00,14.49,0.06,14.49,726,500,"1,781","2,000","2,000","9,316",145,"1,886",126,187,0,0.29,0,187,0
107,volta_sgemm_128x32_sliced1x4_tn,volta_sgemm_128x32_sliced1x4_tn,[4274] python3.8,"    8,    1,    9","  256,    1,    1","102,066",0.07,"58,072.60",1.53,"6,029,760",1.36,256,72,32.33,0.02,248.30,0.58,7.74,"245,904","6,410","257,555","577,536","18,000","137,203","533,331","113,600","528,972","530,079","1,087",34.72,0.07,"530,079","1,087"
108,splitKreduce_kernel,"void splitKreduce_kernel<float, float, float>(cublasSplitKParams<T3>, const T1 *, const T2 *, T2 *, const T3 *, const T3 *)",[4274] python3.8,"  125,    1,    1","  128,    1,    1","5,867",0.01,"3,678.47",0.25,"62,500",1.12,128,125,4.08,0.00,121.95,0.06,12.20,"5,000",500,"6,980","20,000","2,000","3,766","20,925",0,"20,000","20,275",80,23.09,0.09,"20,275",80
