ID,Function Name,Demangled Name,Process,Grid Size,Block Size,gpc__cycles_elapsed.max [cycle],gpu__time_duration.sum [msecond],sm__cycles_active.avg [cycle],sm__inst_executed.avg.per_cycle_active [inst/cycle],smsp__inst_executed.sum [inst],gpc__cycles_elapsed.avg.per_second [cycle/nsecond],launch__block_size,launch__grid_size,sm__throughput.avg.pct_of_peak_sustained_elapsed [%],l1tex__m_xbar2l1tex_read_bytes.sum [Gbyte],l1tex__m_xbar2l1tex_read_bytes.sum.per_second [Gbyte/second],l1tex__m_l1tex2xbar_write_bytes.sum [Mbyte],l1tex__m_l1tex2xbar_write_bytes.sum.per_second [Gbyte/second],lts__t_requests_srcunit_tex_op_read.sum [request],lts__t_requests_srcunit_tex_op_write.sum [request],lts__t_requests.sum [request],lts__t_sectors_srcunit_tex_op_read.sum [sector],lts__t_sectors_srcunit_tex_op_write.sum [sector],lts__t_sectors_lookup_hit.sum [sector],lts__t_sectors_lookup_miss.sum [sector],lts__t_sectors_srcunit_tex_op_read_lookup_hit.sum [sector],lts__t_sectors_srcunit_tex_op_read_lookup_miss.sum [sector],dram__sectors_read.sum [sector],dram__sectors_write.sum [sector],dram__bytes_read.sum.pct_of_peak_sustained_elapsed [%],dram__bytes_write.sum.pct_of_peak_sustained_elapsed [%],dram__sectors_read.sum [sector],dram__sectors_write.sum [sector]
96,max_pool_forward_nchw,"void at::native::<unnamed>::max_pool_forward_nchw<float, float>(int, const T1 *, int, int, int, int, int, int, int, int, int, int, int, int, int, int, T1 *, long *)",[14629] python3.8," 3136,    1,    1","  256,    1,    1","71,986",0.05,"34,383.87",2.22,"5,193,216",1.31,256,"3,136",26.75,0.01,242.90,9.63,176.78,"220,368","75,264","298,497","415,231","301,056","435,886","401,603","136,434","401,408","402,221","223,823",37.44,20.83,"402,221","223,823"
97,adaptive_average_pool,"void at::native::<unnamed>::adaptive_average_pool<float>(T1 *, T1 *, int, int, int, int, long, long, long)",[14629] python3.8,"16384,    1,    1","   32,    8,    1","441,527",0.33,"218,980.15",2.71,"40,394,996",1.36,256,"16,384",34.03,0.00,11.23,6.09,18.73,"88,650","117,715","209,841","114,057","190,066","242,885","106,892","47,809","100,352","112,896","22,572",1.71,0.34,"112,896","22,572"
98,unrolled_elementwise_kernel,"void at::native::unrolled_elementwise_kernel<at::native::copy_device_to_device(at::TensorIterator &, bool)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>, OffsetCalculator<(int)1, unsigned int>, OffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast>(int, T1, T2, T3, T4, T5, T6)",[14629] python3.8,"  512,    1,    1","   64,    1,    1","5,529",0.01,"2,193.91",1.48,"221,184",0.89,64,512,15.42,0.00,56.08,0.52,84.45,"2,720","4,096","7,804","10,880","16,384","33,374","1,097","10,624",512,699,0,0.84,0,699,0
99,volta_sgemm_128x32_sliced1x4_tn,volta_sgemm_128x32_sliced1x4_tn,[14629] python3.8,"   32,    1,    5","  256,    1,    1","2,352,835",1.72,"1,096,501.79",1.74,"129,737,472",1.36,256,160,32.38,0.59,343.35,2.63,1.52,"7,226,078","20,640","7,262,815","18,480,372","82,080","6,765,125","13,261,145","6,667,725","13,121,272","13,261,437","68,561",37.75,0.20,"13,261,437","68,561"
100,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[14629] python3.8,"  512,    1,    1","   64,    1,    1","4,753",0.00,"1,321.31",0.32,"28,672",1.17,64,512,2.54,0.00,129.01,0.52,129.01,"4,096","4,096","8,928","16,384","16,384","17,458","16,508",0,"16,384","16,860",0,23.69,0,"16,860",0
101,fused_dropout_kernel_vec,"void at::native::<unnamed>::fused_dropout_kernel_vec<float, float, unsigned int, (int)1, (int)4>(at::cuda::detail::TensorInfo<T1, T3>, at::cuda::detail::TensorInfo<T1, T3>, at::cuda::detail::TensorInfo<unsigned char, T3>, T3, T2, at::PhiloxCudaState)",[14629] python3.8,"  136,    1,    1","  256,    1,    1","5,971",0.00,"1,895.35",1.71,"220,096",1.21,256,136,13.90,0.00,107.08,0.66,133.86,"4,096","5,120","10,126","16,384","20,480","21,833","16,440",0,"16,384","16,672","3,614",18.71,4.06,"16,672","3,614"
102,unrolled_elementwise_kernel,"void at::native::unrolled_elementwise_kernel<at::native::copy_device_to_device(at::TensorIterator &, bool)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>, OffsetCalculator<(int)1, unsigned int>, OffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast>(int, T1, T2, T3, T4, T5, T6)",[14629] python3.8,"  512,    1,    1","   64,    1,    1","6,631",0.01,"1,706.07",1.91,"221,184",1.29,64,512,12.84,0.00,68,0.52,102.40,"2,720","4,096","7,728","10,880","16,384","28,092",627,"10,368",512,515,0,0.52,0,515,0
103,volta_sgemm_128x32_sliced1x4_tn,volta_sgemm_128x32_sliced1x4_tn,[14629] python3.8,"   32,    1,    1","  256,    1,    1","388,359",0.28,"173,814.78",1.79,"21,186,816",1.38,256,32,32.03,0.08,301.47,0.52,1.87,"659,456","4,096","703,669","2,637,824","16,384","523,788","2,149,037","504,676","2,133,288","2,156,849","79,173",37.20,1.37,"2,156,849","79,173"
104,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[14629] python3.8,"  512,    1,    1","   64,    1,    1","4,807",0.01,"1,256.79",0.34,"28,672",0.87,64,512,2.52,0.00,95.26,0.52,95.26,"4,096","4,096","9,432","16,384","16,384","18,015","16,788",0,"16,384","16,524",0,22.89,0,"16,524",0
105,fused_dropout_kernel_vec,"void at::native::<unnamed>::fused_dropout_kernel_vec<float, float, unsigned int, (int)1, (int)4>(at::cuda::detail::TensorInfo<T1, T3>, at::cuda::detail::TensorInfo<T1, T3>, at::cuda::detail::TensorInfo<unsigned char, T3>, T3, T2, at::PhiloxCudaState)",[14629] python3.8,"  136,    1,    1","  256,    1,    1","8,367",0.00,"1,932.93",1.67,"220,096",1.68,256,136,9.91,0.00,105.70,0.66,132.13,"4,096","5,120","11,158","16,384","20,480","21,848","16,572",0,"16,384","16,560",0,13.26,0,"16,560",0
106,unrolled_elementwise_kernel,"void at::native::unrolled_elementwise_kernel<at::native::copy_device_to_device(at::TensorIterator &, bool)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>, OffsetCalculator<(int)1, unsigned int>, OffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast>(int, T1, T2, T3, T4, T5, T6)",[14629] python3.8,"  125,    1,    1","   64,    1,    1","4,628",0.00,"1,255.63",0.63,"54,000",1.01,64,125,4.53,0.00,25.08,0.13,27.97,"1,382","1,000","4,495","3,586","4,000","8,460",345,"3,467",126,355,0,0.51,0,355,0
107,volta_sgemm_128x32_sliced1x4_tn,volta_sgemm_128x32_sliced1x4_tn,[14629] python3.8,"    8,    1,    4","  256,    1,    1","106,376",0.08,"46,691.78",1.72,"5,471,488",1.30,256,32,29.44,0.02,253.08,0.51,6.30,"160,768","5,628","168,252","643,072","16,000","135,554","529,631","114,688","528,384","529,565","74,659",33.34,4.70,"529,565","74,659"
108,splitKreduce_kernel,"void splitKreduce_kernel<float, float, float>(cublasSplitKParams<T3>, const T1 *, const T2 *, T2 *, const T3 *, const T3 *)",[14629] python3.8,"  250,    1,    1","  128,    1,    1","5,721",0.01,"1,689.69",0.84,"97,000",1.09,128,250,6.57,0.00,122.70,0.13,24.54,"5,000","1,000","6,892","20,000","4,000","5,218","20,235",0,"20,000","20,005",0,23.47,0,"20,005",0
