ID,Function Name,Demangled Name,Process,Grid Size,Block Size,gpc__cycles_elapsed.max [cycle],gpu__time_duration.sum [msecond],sm__cycles_active.avg [cycle],sm__inst_executed.avg.per_cycle_active [inst/cycle],smsp__inst_executed.sum [inst],gpc__cycles_elapsed.avg.per_second [cycle/nsecond],launch__block_size,launch__grid_size,sm__throughput.avg.pct_of_peak_sustained_elapsed [%],l1tex__m_xbar2l1tex_read_bytes.sum [Gbyte],l1tex__m_xbar2l1tex_read_bytes.sum.per_second [Gbyte/second],l1tex__m_l1tex2xbar_write_bytes.sum [Mbyte],l1tex__m_l1tex2xbar_write_bytes.sum.per_second [Gbyte/second],lts__t_requests_srcunit_tex_op_read.sum [request],lts__t_requests_srcunit_tex_op_write.sum [request],lts__t_requests.sum [request],lts__t_sectors_srcunit_tex_op_read.sum [sector],lts__t_sectors_srcunit_tex_op_write.sum [sector],lts__t_sectors_lookup_hit.sum [sector],lts__t_sectors_lookup_miss.sum [sector],lts__t_sectors_srcunit_tex_op_read_lookup_hit.sum [sector],lts__t_sectors_srcunit_tex_op_read_lookup_miss.sum [sector],dram__sectors_read.sum [sector],dram__sectors_write.sum [sector],dram__bytes_read.sum.pct_of_peak_sustained_elapsed [%],dram__bytes_write.sum.pct_of_peak_sustained_elapsed [%],dram__sectors_read.sum [sector],dram__sectors_write.sum [sector]
96,max_pool_forward_nchw,"void at::native::<unnamed>::max_pool_forward_nchw<float, float>(int, const T1 *, int, int, int, int, int, int, int, int, int, int, int, int, int, int, T1 *, long *)",[32394] python3.8," 3136,    1,    1","  256,    1,    1","348,202",0.26,"30,854.56",2.48,"5,193,216",1.35,256,"3,136",5.49,0.01,50.64,9.63,37.31,"218,079","75,264","294,245","408,584","301,056","430,138","417,795","128,332","401,408","406,429","225,481",7.82,4.34,"406,429","225,481"
97,adaptive_average_pool,"void at::native::<unnamed>::adaptive_average_pool<float>(T1 *, T1 *, int, int, int, int, long, long, long)",[32394] python3.8,"16384,    1,    1","   32,    8,    1","2,462,905",1.81,"217,157.84",2.72,"40,171,598",1.36,256,"16,384",6.05,0.00,2.00,6.08,3.36,"87,923","117,541","258,240","113,131","190,205","238,064","209,032","46,956","100,352","190,420","22,579",0.52,0.06,"190,420","22,579"
98,unrolled_elementwise_kernel,"void at::native::unrolled_elementwise_kernel<at::native::copy_device_to_device(at::TensorIterator &, bool)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>, OffsetCalculator<(int)1, unsigned int>, OffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast>(int, T1, T2, T3, T4, T5, T6)",[32394] python3.8,"  512,    1,    1","   64,    1,    1","16,764",0.01,"1,392.88",2.34,"221,184",1.17,64,512,4.90,0.00,7.35,0.52,36.49,799,"4,096","6,630","3,196","16,384","19,998",755,"2,704",512,651,0,0.26,0,651,0
99,volta_sgemm_128x32_sliced1x4_tn,volta_sgemm_128x32_sliced1x4_tn,[32394] python3.8,"   32,    1,    4","  256,    1,    1","12,237,441",8.97,"1,050,683.46",1.81,"129,275,136",1.36,256,128,6.19,0.52,57.51,2.10,0.23,"4,031,232","16,512","4,355,734","16,122,624","65,664","2,681,698","14,071,075","2,610,188","13,512,456","14,041,219","142,654",7.69,0.08,"14,041,219","142,654"
100,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[32394] python3.8,"  512,    1,    1","   64,    1,    1","10,891",0.01,705.62,0.60,"28,672",1.36,64,512,1.11,0.00,65.54,0.52,65.54,"4,096","4,096","8,480","16,384","16,384","16,975","16,412",0,"16,384","16,740","3,566",10.30,2.19,"16,740","3,566"
101,fused_dropout_kernel_vec,"void at::native::<unnamed>::fused_dropout_kernel_vec<float, float, unsigned int, (int)1, (int)4>(at::cuda::detail::TensorInfo<T1, T3>, at::cuda::detail::TensorInfo<T1, T3>, at::cuda::detail::TensorInfo<unsigned char, T3>, T3, T2, at::PhiloxCudaState)",[32394] python3.8,"   24,    1,    1","  256,    1,    1","13,242",0.01,965.22,2.02,"132,864",1.32,256,24,3.72,0.00,52.18,0.66,65.22,"4,096","5,120","10,312","16,384","20,480","21,203","16,960",0,"16,384","17,440","15,148",8.80,7.64,"17,440","15,148"
102,unrolled_elementwise_kernel,"void at::native::unrolled_elementwise_kernel<at::native::copy_device_to_device(at::TensorIterator &, bool)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>, OffsetCalculator<(int)1, unsigned int>, OffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast>(int, T1, T2, T3, T4, T5, T6)",[32394] python3.8,"  512,    1,    1","   64,    1,    1","16,794",0.01,"1,310",2.48,"221,184",1.25,64,512,4.89,0.00,7.65,0.52,39.01,768,"4,096","5,365","3,072","16,384","19,764",715,"2,580",512,931,0,0.37,0,931,0
103,volta_sgemm_128x32_sliced1x4_tn,volta_sgemm_128x32_sliced1x4_tn,[32394] python3.8,"   32,    1,    2","  256,    1,    1","2,074,462",1.52,"177,261.60",1.78,"21,451,008",1.36,256,64,5.98,0.08,55.79,1.05,0.69,"663,808","8,256","747,196","2,654,464","32,832","485,780","2,207,665","447,048","2,207,548","2,270,349","29,389",7.33,0.09,"2,270,349","29,389"
104,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[32394] python3.8,"  512,    1,    1","   64,    1,    1","10,066",0.01,713.60,0.59,"28,672",1.10,64,512,1.20,0.00,57.49,0.52,57.49,"4,096","4,096","8,752","16,384","16,384","17,531","17,236",0,"16,384","16,604",0,11.05,0,"16,604",0
105,fused_dropout_kernel_vec,"void at::native::<unnamed>::fused_dropout_kernel_vec<float, float, unsigned int, (int)1, (int)4>(at::cuda::detail::TensorInfo<T1, T3>, at::cuda::detail::TensorInfo<T1, T3>, at::cuda::detail::TensorInfo<unsigned char, T3>, T3, T2, at::PhiloxCudaState)",[32394] python3.8,"   24,    1,    1","  256,    1,    1","13,301",0.01,"1,002.97",1.95,"132,864",1.30,256,24,3.70,0.00,51.52,0.66,64.40,"4,096","5,120","9,574","16,384","20,480","21,195","16,712",0,"16,384","16,976","15,095",8.55,7.60,"16,976","15,095"
106,unrolled_elementwise_kernel,"void at::native::unrolled_elementwise_kernel<at::native::copy_device_to_device(at::TensorIterator &, bool)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>, OffsetCalculator<(int)1, unsigned int>, OffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast>(int, T1, T2, T3, T4, T5, T6)",[32394] python3.8,"  125,    1,    1","   64,    1,    1","6,789",0.01,428.78,1.85,"54,000",1.10,64,125,3.03,0.00,3.89,0.13,20.73,329,"1,000","1,628",750,"4,000","5,305",131,641,126,129,0,0.13,0,129,0
107,volta_sgemm_128x32_sliced1x4_tn,volta_sgemm_128x32_sliced1x4_tn,[32394] python3.8,"    8,    1,    1","  256,    1,    1","688,319",0.51,"41,941.44",1.86,"5,296,704",1.36,256,8,4.49,0.02,40.94,0.13,0.25,"162,536","1,402","178,901","647,072","4,000","107,180","603,775","101,740","545,828","579,985","1,105",5.64,0.01,"579,985","1,105"
